Time[s],Spin Rate DPS,Lat Accel Mag,Accel Z,Accel2 Z,Vel m/s,Alt m,Z Gyro Degs,Z Gyro2 Degs,Tilt Degs,Tilt2 Degs,EWMA Euler Tilt Bearing,EWMA Euler Tilt Bearing2,Motor Pos Setpoint Degs,Motor Pos Error Degs
Pre-Launch Roll Pitch and Tilt Degs From Accel:,,,,,-0.92,7.68,7.74
Gyro Zero Rate Offset:,,,,,-0.001430, -0.008997, 0.001167, 
Gyro2 Zero Rate Offset:,,,,,0.006854, 0.006781, -0.006190, 

21.428783,-611.00,0.063,1.007,0.880,-2.50,0.0,-8620,-8688,4.6,7.4,-123.30,116.00,-8544.238,4.083
21.458788,-606.65,0.104,0.998,1.018,-2.50,0.0,-8638,-8706,5.1,7.2,-122.00,115.00,-8563.372,4.036
21.488796,-606.25,0.084,0.982,0.933,-2.50,0.0,-8656,-8725,5.4,7.0,-120.00,114.00,-8582.953,3.189
21.518793,-602.40,0.064,0.987,0.893,-2.50,0.0,-8675,-8743,5.8,6.8,-117.90,112.90,-8603.153,2.550
21.548801,-602.50,0.101,0.998,0.948,-2.50,0.0,-8693,-8761,6.1,6.5,-116.00,111.90,-8622.396,2.345
21.578806,-605.50,0.104,1.002,0.939,-2.50,0.0,-8711,-8780,6.4,6.2,-114.20,110.70,-8643.375,2.123
21.608812,-605.25,0.036,0.997,0.979,-2.50,0.0,-8729,-8798,6.9,6.1,-112.40,109.50,-8663.388,2.226
21.638811,-609.55,0.086,0.977,1.078,-2.50,0.0,-8747,-8817,7.4,5.9,-110.60,108.30,-8683.608,2.159
21.668816,-608.10,0.120,1.005,0.895,-2.50,0.0,-8765,-8835,8.0,5.9,-108.90,106.90,-8703.894,2.238
21.698828,-618.60,0.119,0.989,1.018,-2.50,0.0,-8784,-8854,8.6,6.0,-107.20,105.40,-8724.007,2.341
21.728830,-615.10,0.174,0.974,0.957,-2.50,0.0,-8802,-8872,9.3,6.1,-105.50,103.90,-8744.047,2.461
21.758839,-611.75,0.221,0.985,0.880,-2.60,0.0,-8821,-8890,9.8,6.0,-103.90,102.20,-8764.305,2.586
21.788839,-604.80,0.224,0.954,0.934,-2.60,0.0,-8839,-8909,10.4,5.9,-100.80,100.50,-8783.860,1.830
21.818848,-616.05,0.253,0.967,0.907,-2.60,0.0,-8857,-8927,10.8,5.7,-97.80,98.80,-8804.958,0.944
21.848852,-619.45,0.259,0.996,0.872,-2.60,0.0,-8875,-8946,11.2,5.4,-95.00,96.90,-8827.523,0.335
21.878857,-611.20,0.237,0.996,1.021,-2.60,0.0,-8894,-8964,11.6,5.0,-92.30,95.00,-8848.243,0.139
21.908857,-612.25,0.222,0.999,1.022,-2.60,0.0,-8912,-8983,11.9,4.6,-89.90,94.20,-8869.088,0.069
21.938860,-610.90,0.232,1.009,0.987,-2.60,0.0,-8930,-9002,12.1,4.3,-87.60,93.30,-8889.779,0.283
21.968872,-615.35,0.243,0.997,1.002,-2.60,0.0,-8949,-9020,12.4,4.0,-85.50,92.40,-8912.115,0.430
21.998871,-616.70,0.191,1.005,0.971,-2.60,0.0,-8968,-9039,12.6,3.7,-83.60,91.40,-8932.102,0.461
22.028879,-617.20,0.189,1.000,0.991,-2.60,0.0,-8986,-9058,12.8,3.7,-81.80,90.40,-8952.756,0.580
22.058884,-634.70,0.216,0.981,1.038,-2.60,0.0,-9005,-9076,13.0,3.7,-80.20,91.40,-8971.788,1.015
22.088890,-629.90,0.223,0.981,0.906,-2.60,0.0,-9023,-9095,13.1,3.8,-78.80,92.30,-8993.019,1.460
22.118893,-620.00,0.172,0.983,1.044,-2.60,0.0,-9042,-9114,13.1,3.8,-77.60,93.20,-9013.494,1.981
22.148899,-630.60,0.183,0.972,0.978,-2.60,0.0,-9061,-9133,13.0,4.0,-76.60,94.00,-9032.410,2.571
22.178904,-626.05,0.199,0.964,1.009,-2.60,0.0,-9080,-9152,12.7,4.2,-75.70,94.70,-9052.546,3.115
22.208912,-627.35,0.145,0.975,1.075,-2.60,0.0,-9098,-9171,12.4,4.6,-75.00,95.30,-9072.212,3.835
22.238920,-622.45,0.112,1.000,0.940,-2.60,0.0,-9117,-9190,12.0,5.0,-74.40,96.20,-9092.112,4.231
22.268921,-631.05,0.134,0.978,1.050,-2.60,0.0,-9136,-9209,11.6,5.5,-74.00,97.40,-9111.294,4.620
22.298927,-637.85,0.129,0.988,0.844,-2.60,0.0,-9155,-9228,11.1,6.0,-73.80,98.60,-9130.836,5.138
22.328932,-631.05,0.132,0.989,1.012,-2.60,0.0,-9174,-9247,10.7,6.6,-73.80,99.50,-9150.517,5.607
22.358936,-631.65,0.098,0.995,0.893,-2.60,0.0,-9193,-9266,10.2,7.1,-73.80,100.40,-9169.745,5.690
22.388943,-638.05,0.143,1.002,0.984,-2.60,0.0,-9212,-9286,9.7,7.6,-73.90,101.20,-9187.296,6.195
22.418947,-639.25,0.157,0.998,0.893,-2.60,0.0,-9231,-9305,9.3,8.0,-74.10,101.90,-9207.271,5.992
22.448952,-631.30,0.166,1.008,0.996,-2.60,0.0,-9250,-9324,8.8,8.5,-74.30,102.50,-9225.732,6.152
22.478960,-634.85,0.133,1.015,1.022,-2.60,0.0,-9269,-9343,8.3,8.9,-74.60,103.00,-9244.328,6.220
22.508965,-636.55,0.154,0.991,0.986,-2.60,0.0,-9288,-9363,7.8,9.2,-74.90,103.40,-9262.563,6.403
22.538971,-641.00,0.188,0.992,1.077,-2.60,0.0,-9307,-9382,7.3,9.5,-75.30,103.80,-9281.834,6.491
22.568979,-624.10,0.136,0.996,0.982,-2.60,0.0,-9326,-9401,6.8,9.9,-75.70,104.00,-9300.533,6.692
22.598986,-638.15,0.101,0.981,0.931,-2.60,0.0,-9346,-9420,6.4,10.2,-76.20,104.40,-9318.905,6.914
22.628988,-631.65,0.161,0.984,0.968,-2.70,0.0,-9365,-9439,6.0,10.7,-76.70,104.60,-9337.260,7.026
22.658997,-629.75,0.192,0.985,0.949,-2.70,0.0,-9383,-9458,5.7,11.2,-77.40,104.70,-9355.935,7.251
22.688995,-623.00,0.189,0.977,0.862,-2.70,0.0,-9402,-9476,5.5,11.7,-78.20,104.70,-9373.617,7.409
22.719000,-627.80,0.187,0.978,0.977,-2.70,0.0,-9421,-9495,5.5,12.3,-79.10,104.50,-9390.561,7.639
22.749004,-621.45,0.218,0.975,1.048,-2.70,0.0,-9440,-9514,5.6,12.8,-80.10,104.30,-9409.302,7.686
22.779013,-624.05,0.235,0.966,1.001,-2.70,0.0,-9458,-9533,5.7,13.3,-81.30,103.90,-9426.694,7.924
22.809019,-623.60,0.227,0.961,1.043,-2.70,0.0,-9477,-9552,5.8,13.6,-82.60,103.50,-9443.864,8.244
22.839025,-626.40,0.220,0.970,0.926,-2.70,0.0,-9496,-9571,5.9,13.9,-84.00,103.00,-9461.025,8.602
22.869032,-622.80,0.255,0.975,0.928,-2.70,0.0,-9515,-9590,6.1,14.2,-85.50,102.40,-9478.569,8.951
22.899035,-617.95,0.236,0.980,0.952,-2.70,0.0,-9533,-9609,6.2,14.4,-87.10,101.80,-9495.373,9.402
22.929041,-626.40,0.211,0.976,0.868,-2.80,0.0,-9552,-9627,6.4,14.6,-88.80,101.10,-9511.235,10.035
22.959044,-621.75,0.194,0.966,0.930,-2.80,0.0,-9570,-9646,6.6,14.7,-90.50,100.40,-9528.073,10.509
22.989048,-621.40,0.232,0.967,0.914,-2.80,0.0,-9589,-9665,6.7,14.9,-92.30,99.60,-9546.535,11.015
23.019056,-610.40,0.227,0.977,1.018,-2.80,0.0,-9607,-9684,6.9,15.0,-94.20,98.50,-9562.219,11.414
23.049059,-616.00,0.235,0.975,0.974,-2.80,0.0,-9626,-9702,7.0,15.1,-96.20,96.80,-9578.102,11.649
23.079065,-609.55,0.217,0.966,1.009,-2.80,0.0,-9644,-9721,7.1,15.2,-98.20,95.10,-9594.903,11.799
23.109072,-613.25,0.200,0.970,0.935,-2.80,0.0,-9663,-9740,7.1,15.1,-100.20,93.30,-9611.807,11.831
23.139076,-608.65,0.214,0.974,0.923,-2.80,0.0,-9681,-9759,7.0,15.0,-102.40,91.80,-9628.159,11.928
23.169085,-625.00,0.208,0.960,0.944,-2.80,0.0,-9700,-9777,6.9,14.8,-104.50,90.90,-9644.019,12.117
23.199087,-615.10,0.191,0.959,0.945,-2.90,0.0,-9718,-9796,6.8,14.6,-106.70,89.90,-9660.779,12.144
23.229092,-605.75,0.195,0.972,0.984,-2.90,0.0,-9737,-9814,6.8,14.3,-109.00,88.90,-9676.503,12.087
23.259096,-611.95,0.214,0.957,0.958,-2.90,0.0,-9755,-9832,6.7,14.0,-111.40,87.80,-9691.530,12.130
23.289103,-612.05,0.219,0.962,0.946,-2.90,0.0,-9773,-9851,6.7,13.7,-113.80,86.60,-9707.184,12.206
23.319105,-612.00,0.204,0.966,0.912,-2.90,0.0,-9791,-9869,6.7,13.2,-116.20,85.40,-9723.834,12.183
23.349108,-607.85,0.229,0.961,0.927,-2.90,0.0,-9810,-9888,6.7,12.6,-118.70,84.10,-9738.799,12.227
23.379116,-606.75,0.219,0.961,0.918,-2.90,0.0,-9828,-9906,6.7,12.0,-121.20,82.80,-9754.678,12.226
23.409121,-605.65,0.236,0.980,1.053,-2.90,0.0,-9846,-9924,6.8,11.4,-123.80,81.40,-9769.710,12.467
23.439121,-603.55,0.230,0.970,0.934,-3.00,0.0,-9864,-9942,6.9,10.7,-126.50,80.00,-9786.467,12.380
23.469128,-601.55,0.254,0.984,1.022,-3.00,0.0,-9882,-9960,7.1,10.0,-127.40,78.50,-9801.164,12.512
23.499130,-601.45,0.243,0.991,1.081,-3.00,0.0,-9900,-9979,7.2,9.3,-124.80,77.80,-9821.878,8.231
23.529140,-601.05,0.219,0.978,0.906,-3.00,0.0,-9918,-9997,7.3,8.4,-122.30,76.90,-9841.962,5.536
23.559139,-601.30,0.203,0.981,0.997,-3.00,0.0,-9936,-10015,7.6,7.5,-120.00,76.10,-9862.616,3.525
23.589148,-608.30,0.202,0.986,0.981,-3.00,0.0,-9955,-10033,8.0,6.5,-117.90,75.10,-9883.031,2.534
23.619152,-605.75,0.187,0.971,0.834,-3.00,0.0,-9973,-10051,8.5,5.6,-115.90,74.10,-9903.670,2.125
23.649157,-600.60,0.176,0.987,0.903,-3.00,0.0,-9991,-10070,9.0,4.6,-114.00,73.50,-9923.936,1.991
23.679167,-603.50,0.184,0.971,0.995,-3.00,0.0,-10009,-10088,9.6,3.7,-112.30,73.00,-9942.572,2.258
23.709167,-609.30,0.208,0.975,0.960,-3.00,0.0,-10027,-10106,10.3,3.0,-109.60,72.40,-9963.184,1.829
23.739176,-610.30,0.205,0.971,0.914,-3.00,0.0,-10045,-10124,11.0,2.6,-106.70,71.60,-9984.337,1.144
23.769180,-608.20,0.178,0.971,0.936,-3.10,0.0,-10063,-10143,11.7,2.7,-104.00,70.80,-10005.936,0.620
23.799185,-607.30,0.210,0.950,1.046,-3.10,0.0,-10081,-10161,12.4,3.1,-101.60,69.80,-10026.221,0.510
23.829191,-609.85,0.227,0.975,0.932,-3.10,0.0,-10100,-10180,13.0,3.7,-99.40,70.10,-10046.423,0.572
23.859196,-600.40,0.132,0.976,0.924,-3.10,0.0,-10118,-10198,13.5,4.3,-97.40,71.10,-10066.796,0.992
23.889198,-608.60,0.158,0.977,0.975,-3.10,0.0,-10136,-10216,13.9,5.0,-95.60,72.50,-10087.137,1.235
23.919209,-600.45,0.241,0.982,0.907,-3.10,0.0,-10154,-10235,14.2,5.7,-94.00,74.70,-10107.126,1.753
23.949217,-609.70,0.186,0.983,0.943,-3.10,0.0,-10172,-10253,14.4,6.2,-92.60,76.70,-10126.813,2.291
23.979218,-608.95,0.173,0.978,0.922,-3.10,0.0,-10191,-10271,14.4,6.7,-91.30,78.60,-10146.435,2.731
24.009224,-612.60,0.229,0.995,0.918,-3.10,0.0,-10209,-10290,14.3,7.1,-90.10,80.40,-10166.207,3.178
24.039223,-610.30,0.155,1.007,0.885,-3.10,0.0,-10227,-10308,14.1,7.4,-89.10,82.10,-10186.369,3.397
24.069229,-606.80,0.177,1.019,0.809,-3.10,0.0,-10246,-10327,13.8,7.7,-88.20,83.70,-10205.449,3.706
24.099239,-618.95,0.146,1.009,0.983,-3.10,0.0,-10264,-10345,13.4,7.8,-87.40,85.20,-10224.725,3.801
24.129240,-606.25,0.157,1.029,1.009,-3.10,0.0,-10283,-10364,12.9,8.0,-86.80,86.60,-10243.981,4.067
24.159245,-617.25,0.156,1.022,1.087,-3.10,0.0,-10301,-10382,12.4,8.2,-86.20,87.90,-10262.900,3.957
24.189253,-604.25,0.214,0.982,1.059,-3.10,0.0,-10319,-10401,11.8,8.4,-85.70,89.00,-10281.239,4.235
24.219255,-602.65,0.188,1.007,1.035,-3.10,0.0,-10338,-10419,11.3,8.6,-85.30,90.10,-10299.738,4.434
24.249264,-601.75,0.152,1.010,1.013,-3.10,0.0,-10356,-10437,10.7,8.8,-85.10,91.00,-10317.711,4.812
24.279268,-612.05,0.193,0.989,0.988,-3.10,0.0,-10374,-10456,10.2,9.1,-84.90,91.90,-10337.043,4.967
24.309275,-599.25,0.179,1.003,0.902,-3.10,0.0,-10392,-10474,9.8,9.4,-84.90,92.60,-10355.717,5.268
24.339275,-608.70,0.150,1.002,0.985,-3.10,0.0,-10410,-10493,9.4,9.8,-84.90,93.20,-10372.292,5.614
24.369284,-602.50,0.186,0.982,1.013,-3.10,0.0,-10429,-10511,9.1,10.2,-85.00,94.10,-10391.941,5.748
24.399292,-600.50,0.195,0.996,1.055,-3.10,0.0,-10447,-10530,8.9,10.7,-85.20,95.10,-10409.719,6.101
24.429293,-612.00,0.189,0.972,1.046,-3.10,0.0,-10465,-10548,8.8,11.3,-85.50,95.90,-10427.126,6.121
24.459297,-593.25,0.222,0.970,0.944,-3.10,0.0,-10483,-10566,8.7,11.8,-85.80,96.50,-10444.785,6.159
24.489302,-605.65,0.200,0.987,0.981,-3.10,0.0,-10501,-10584,8.7,12.3,-86.30,97.10,-10462.289,6.484
24.519308,-608.15,0.212,0.986,0.904,-3.10,0.0,-10519,-10602,8.6,12.8,-86.80,97.50,-10479.484,6.685
24.549316,-597.80,0.251,0.960,1.040,-3.10,0.0,-10538,-10620,8.6,13.3,-87.40,97.80,-10498.365,6.820
24.579321,-593.85,0.211,0.982,0.950,-3.10,0.0,-10555,-10639,8.5,13.7,-88.10,98.00,-10514.987,7.103
24.609324,-603.05,0.220,0.973,1.048,-3.10,0.0,-10573,-10657,8.4,14.1,-88.90,98.10,-10531.752,7.559
24.639334,-604.50,0.263,0.966,0.945,-3.20,0.0,-10592,-10675,8.3,14.5,-89.80,98.10,-10550.504,7.619
24.669334,-608.10,0.261,0.981,0.916,-3.20,0.0,-10610,-10694,8.2,14.8,-90.80,98.00,-10567.178,8.059
24.699341,-598.95,0.244,0.963,0.958,-3.20,0.0,-10628,-10712,8.1,15.2,-92.00,97.60,-10583.935,8.400
24.729347,-591.95,0.259,0.970,0.900,-3.20,0.0,-10646,-10730,8.2,15.5,-93.20,97.00,-10601.891,8.594
24.759352,-604.35,0.258,0.969,0.971,-3.20,0.0,-10664,-10749,8.2,15.8,-94.50,96.20,-10618.180,8.919
24.789360,-610.05,0.213,0.961,0.853,-3.20,0.0,-10683,-10767,8.2,16.1,-95.90,95.30,-10634.698,9.463
24.819361,-608.85,0.198,0.953,0.889,-3.20,0.0,-10701,-10785,8.2,16.3,-97.30,94.30,-10651.862,9.689
24.849367,-596.20,0.224,0.954,0.940,-3.30,0.0,-10719,-10804,8.2,16.5,-98.80,93.30,-10668.981,10.248
24.879375,-614.35,0.240,0.958,0.903,-3.30,0.0,-10737,-10822,8.2,16.6,-100.40,92.10,-10685.264,10.718
24.909382,-612.05,0.209,0.962,0.969,-3.30,0.0,-10756,-10841,8.1,16.6,-102.00,90.90,-10701.603,10.939
24.939388,-613.00,0.201,0.951,0.995,-3.30,0.0,-10774,-10859,8.0,16.6,-103.70,89.60,-10719.479,11.000
24.969387,-618.80,0.248,0.962,0.936,-3.30,0.0,-10792,-10877,8.0,16.6,-105.40,88.20,-10735.124,11.039
24.999395,-614.25,0.229,0.950,0.997,-3.30,0.0,-10811,-10896,8.0,16.6,-107.20,86.70,-10751.996,11.255
25.029400,-608.55,0.215,0.957,0.910,-3.30,0.0,-10829,-10914,8.1,16.7,-109.00,85.20,-10768.232,11.335
25.059406,-609.15,0.256,0.951,0.981,-3.40,0.0,-10847,-10933,8.3,16.7,-110.80,83.60,-10784.614,11.568
25.089411,-614.00,0.304,0.955,0.966,-3.40,0.0,-10866,-10951,8.5,16.8,-112.70,81.90,-10801.389,11.430
25.119415,-609.65,0.298,0.965,0.903,-3.40,0.0,-10884,-10970,8.7,16.7,-114.60,80.20,-10817.294,11.619
25.149420,-604.55,0.317,0.961,0.824,-3.40,0.0,-10902,-10988,8.9,16.6,-116.50,78.40,-10833.765,11.617
25.179428,-606.90,0.319,0.947,0.902,-3.50,0.0,-10920,-11006,9.1,16.4,-118.40,76.50,-10849.464,11.754
25.209433,-612.80,0.323,0.940,0.998,-3.50,0.0,-10939,-11025,9.3,16.0,-120.50,74.60,-10866.434,11.651
25.239441,-602.85,0.293,0.934,0.914,-3.50,0.0,-10957,-11043,9.4,15.6,-122.50,72.60,-10882.479,11.696
25.269444,-601.35,0.288,0.933,0.921,-3.50,0.0,-10975,-11062,9.6,15.2,-124.60,70.60,-10899.069,11.683
25.299448,-599.45,0.308,0.941,0.884,-3.50,0.0,-10993,-11080,9.8,14.9,-126.80,69.10,-10914.544,11.753
25.329456,-609.35,0.275,0.945,0.906,-3.50,0.0,-11011,-11098,10.1,14.5,-130.40,68.00,-10929.549,12.498
25.359461,-604.80,0.254,0.954,1.053,-3.50,0.0,-11029,-11116,10.4,14.1,-134.80,66.80,-10943.304,13.837
25.389463,-603.90,0.285,0.966,0.969,-3.50,0.0,-11048,-11134,10.6,13.7,-139.30,65.60,-10957.447,14.548
25.419464,-604.60,0.266,0.956,0.824,-3.60,0.0,-11066,-11153,10.9,13.3,-143.80,64.30,-10969.798,15.638
25.449471,-606.35,0.258,0.965,0.904,-3.60,0.0,-11084,-11171,11.2,12.9,-148.30,62.90,-10983.899,16.526
25.479477,-595.50,0.252,0.978,0.922,-3.60,0.0,-11102,-11190,11.4,12.4,-152.80,61.50,-10998.172,17.051
25.509481,-606.20,0.290,0.969,1.010,-3.60,0.0,-11120,-11208,11.6,11.8,-157.40,60.00,-11012.014,17.528
25.539488,-609.70,0.261,0.981,0.996,-3.60,0.0,-11139,-11227,11.7,11.2,-162.00,58.40,-11025.847,18.011
25.569489,-596.10,0.244,0.984,0.956,-3.60,0.0,-11157,-11245,11.9,10.5,-166.60,56.70,-11039.206,18.187
25.599497,-598.95,0.234,0.968,0.891,-3.60,0.0,-11175,-11263,12.0,9.9,-171.30,55.30,-11052.376,18.701
25.629499,-603.85,0.225,0.978,0.983,-3.60,0.0,-11193,-11281,12.0,9.2,-176.00,54.40,-11065.102,19.111
25.659504,-607.55,0.197,0.981,0.911,-3.60,0.0,-11211,-11299,12.1,8.6,-180.80,53.40,-11080.030,18.892
25.689508,-606.20,0.192,0.969,0.944,-3.60,0.0,-11229,-11318,12.2,8.1,-185.50,52.30,-11092.784,19.173
25.719509,-608.60,0.181,0.979,1.023,-3.60,0.0,-11248,-11336,12.3,7.7,-190.20,51.20,-11106.533,19.326
25.749519,-609.35,0.172,0.980,1.004,-3.60,0.0,-11266,-11355,12.4,7.2,-194.90,50.00,-11120.029,19.365
25.779524,-627.60,0.177,0.986,0.923,-3.60,0.0,-11285,-11373,12.5,6.8,-199.50,48.70,-11134.988,19.148
25.809532,-617.55,0.168,0.987,1.033,-3.60,0.0,-11303,-11392,12.6,6.5,-204.10,47.30,-11149.376,19.048
25.839537,-621.50,0.178,0.992,0.969,-3.60,0.0,-11322,-11411,12.7,6.2,-208.70,45.90,-11163.537,18.861
25.869539,-569.05,0.181,0.994,1.021,-3.60,0.0,-11340,-11429,12.9,6.0,-213.10,44.40,-11174.668,18.949
25.899544,-515.60,0.171,0.995,1.041,-3.60,0.0,-11356,-11445,13.2,5.9,-217.50,42.90,-11181.882,18.339
25.929548,-448.40,0.151,1.003,0.952,-3.60,0.0,-11370,-11459,13.4,5.8,-221.80,41.30,-11186.722,18.290
25.959555,-409.50,0.199,0.982,1.037,-3.60,0.0,-11382,-11471,13.7,5.9,-226.00,39.60,-11190.328,17.466
25.989559,-344.50,0.187,0.989,1.070,-3.60,0.0,-11393,-11482,13.9,5.9,-230.20,37.90,-11194.472,17.359
26.019566,-301.10,0.208,0.981,0.873,-3.60,0.0,-11403,-11492,14.2,6.0,-234.20,36.20,-11195.687,16.992
26.049572,-268.65,0.217,0.984,1.030,-3.60,0.0,-11411,-11500,14.4,6.1,-238.20,34.40,-11196.955,16.527
26.079576,-221.55,0.208,0.995,1.061,-3.60,0.0,-11419,-11507,14.6,6.1,-242.10,32.60,-11197.375,16.385
26.109575,-158.80,0.201,0.982,0.970,-3.60,0.0,-11424,-11513,14.7,6.2,-245.90,30.80,-11194.591,15.280
26.139584,-74.00,0.202,0.986,0.915,-3.60,0.0,-11427,-11516,14.8,6.2,-249.70,28.90,-11187.344,14.536
26.169588,-1.80,0.236,0.965,0.963,-3.60,0.0,-11428,-11517,14.8,6.2,-253.30,27.00,-11180.234,13.801
26.199598,4.80,0.215,0.962,0.944,-3.60,0.0,-11428,-11517,14.9,6.2,-256.90,25.10,-11171.073,12.960
26.229601,-17.90,0.201,0.976,0.966,-3.60,0.0,-11428,-11517,14.9,6.3,-260.40,23.20,-11170.244,10.670
26.259607,-15.05,0.238,0.991,0.978,-3.60,0.0,-11429,-11518,15.0,6.4,-265.10,21.30,-11167.441,8.918
26.289612,-7.10,0.228,1.006,0.990,-3.60,0.0,-11429,-11518,15.1,6.5,-271.80,19.30,-11160.617,10.964
26.319618,0.85,0.220,1.025,1.012,-3.60,0.0,-11429,-11518,15.2,6.7,-278.20,17.20,-11153.506,11.919
26.349625,3.65,0.231,1.003,0.992,-3.60,0.0,-11429,-11518,15.3,6.8,-284.40,15.20,-11146.641,11.869
26.379627,-1.90,0.263,0.987,0.976,-3.60,0.0,-11429,-11518,15.4,7.0,-290.40,13.10,-11140.827,10.965
26.409632,-5.75,0.258,0.986,0.969,-3.60,0.0,-11429,-11518,15.4,7.2,-296.10,10.90,-11135.642,10.715
26.439640,8.80,0.203,0.990,0.969,-3.60,0.0,-11429,-11518,15.3,7.2,-301.60,8.80,-11129.243,9.805
26.469645,-10.00,0.192,0.983,0.973,-3.60,0.0,-11429,-11518,15.1,7.2,-306.90,6.60,-11124.911,9.440
26.499647,-16.65,0.185,0.983,0.965,-3.60,0.0,-11430,-11518,15.0,7.2,-311.90,4.40,-11121.152,9.233
26.529652,0.55,0.168,0.940,0.907,-3.60,0.0,-11430,-11519,14.9,7.2,-314.40,2.10,-11116.665,6.661
26.559658,-36.30,0.154,0.933,0.922,-3.60,0.0,-11430,-11520,14.8,7.2,-316.80,0.00,-11116.832,5.317
26.589664,-60.70,0.148,0.969,0.957,-3.60,0.0,-11432,-11521,14.8,7.2,-319.10,-2.20,-11118.341,5.619
26.619667,-64.40,0.154,0.999,0.985,-3.60,0.0,-11434,-11523,14.7,7.2,-321.40,-4.30,-11118.843,6.075
26.649672,-53.40,0.157,0.996,0.976,-3.60,0.0,-11436,-11525,14.8,7.3,-323.60,-6.50,-11117.578,6.116
26.679680,-45.80,0.186,0.988,0.981,-3.60,0.0,-11437,-11526,14.9,7.4,-325.80,-8.60,-11116.479,6.067
26.709684,-39.30,0.217,0.983,0.971,-3.60,0.0,-11438,-11528,15.1,7.6,-329.30,-10.70,-11114.188,6.639
26.739689,-21.35,0.242,0.968,0.960,-3.60,0.0,-11439,-11529,15.2,7.8,-333.30,-12.80,-11109.868,7.456
26.769695,6.35,0.232,0.978,0.959,-3.60,0.0,-11439,-11529,15.3,7.9,-337.00,-14.80,-11104.829,6.776
26.799700,14.55,0.240,0.975,0.964,-3.60,0.0,-11439,-11528,15.3,8.0,-340.60,-16.80,-11098.677,5.823
26.829704,-6.25,0.224,0.972,0.960,-3.60,0.0,-11439,-11529,15.3,8.0,-344.00,-18.90,-11096.348,6.289
26.859709,-7.15,0.221,0.984,0.885,-3.60,0.0,-11439,-11529,15.2,7.9,-347.30,-20.80,-11094.203,6.551
26.889711,11.85,0.270,0.979,0.962,-3.60,0.0,-11439,-11529,15.1,7.7,-350.30,-22.80,-11089.941,5.440
26.919716,20.40,0.229,0.980,0.961,-3.60,0.0,-11438,-11528,14.9,7.4,-352.60,-24.70,-11084.983,3.911
26.949720,-13.90,0.170,0.952,0.935,-3.60,0.0,-11438,-11528,14.7,7.1,-353.90,-26.50,-11085.552,3.281
26.979725,-28.85,0.159,0.963,0.945,-3.60,0.0,-11439,-11529,14.6,6.7,-355.10,-28.30,-11087.057,3.730
27.009729,-24.75,0.194,0.977,0.962,-3.60,0.0,-11440,-11530,14.6,6.5,-356.20,-30.00,-11086.998,3.721
27.039734,-23.20,0.209,0.964,0.947,-3.60,0.0,-11441,-11530,14.7,6.4,-357.20,-31.50,-11086.126,3.503
27.069736,-23.35,0.190,0.985,0.960,-3.60,0.0,-11441,-11531,14.6,6.3,-358.10,-33.00,-11086.007,3.176
27.099745,12.10,0.176,0.971,0.970,-3.60,0.0,-11442,-11531,14.6,6.2,-358.90,-34.40,-11083.824,2.563
27.129751,30.95,0.173,0.955,0.946,-3.60,0.0,-11441,-11530,14.6,6.2,-359.70,-35.70,-11079.938,2.054
27.159752,39.35,0.195,0.973,0.950,-3.60,0.0,-11440,-11529,14.8,6.3,-360.40,-37.00,-11077.231,0.608
27.189760,43.00,0.218,0.964,0.955,-3.60,0.0,-11438,-11528,15.0,6.5,-361.30,-38.20,-11074.451,-1.081
27.219765,13.75,0.220,0.967,0.945,-3.60,0.0,-11438,-11527,15.2,6.7,-362.50,-39.40,-11074.295,-0.859
27.249767,-9.60,0.225,0.994,0.976,-3.60,0.0,-11438,-11528,15.3,6.7,-363.60,-40.50,-11075.322,0.348
27.279772,-10.55,0.220,0.989,0.964,-3.60,0.0,-11438,-11528,15.4,6.8,-364.60,-41.60,-11075.610,1.087
27.309776,-13.10,0.216,0.973,0.958,-3.60,0.0,-11439,-11528,15.4,6.9,-365.60,-42.70,-11074.688,1.645
27.339783,-13.95,0.221,0.985,0.963,-3.60,0.0,-11439,-11529,15.6,7.0,-366.50,-43.80,-11074.386,2.145
27.369787,25.50,0.317,1.011,0.995,-3.60,0.0,-11439,-11529,15.7,7.1,-367.40,-44.90,-11073.241,1.835
27.399792,132.45,0.367,1.051,1.040,-3.60,0.0,-11436,-11526,15.7,7.1,-368.30,-46.00,-11060.525,1.776
27.429796,149.65,0.304,1.019,0.981,-3.60,0.0,-11431,-11522,15.4,6.9,-369.10,-47.10,-11050.588,1.538
27.459805,-2.70,0.239,0.962,0.931,-3.60,0.0,-11430,-11522,15.1,6.5,-369.80,-48.00,-11056.631,-0.477
27.489807,-4.70,0.246,0.947,0.912,-3.60,0.0,-11430,-11522,14.7,6.2,-370.10,-49.00,-11060.582,-1.783
27.519812,-6.00,0.228,0.954,0.945,-3.60,0.0,-11430,-11522,14.4,5.8,-370.30,-49.90,-11060.719,-0.833
27.549816,2.70,0.069,0.953,0.926,-3.60,0.0,-11430,-11522,14.0,5.4,-370.60,-50.70,-11060.071,-0.509
27.579823,10.65,0.175,1.038,1.021,-3.60,0.0,-11430,-11522,13.8,5.2,-370.80,-51.60,-11058.805,-0.354
27.609825,10.10,0.207,1.051,1.042,-3.60,0.0,-11429,-11521,13.5,4.9,-371.00,-52.20,-11058.046,0.149
